"","h2","r_p_random","r_p_lm","r_p_ml","r_a_random","r_a_lm","r_a_ml"
"51",0.65621286598928,0.643912829653279,0.88256518056514,0.321536202655531,0.724497109492665,0.931151569981718,0.409678070579019
"52",0.655357600436376,0.643172837023432,0.882999166419469,0.315847913478088,0.717616732335291,0.926679694662582,0.406829712003089
"53",0.655355354879952,0.645280001750525,0.885312578829818,0.313418759834938,0.728771017402363,0.931409045024257,0.406291323135387
"54",0.656377602727634,0.639539038678848,0.880997405650086,0.316137248184031,0.721067705447287,0.92883374290552,0.413836410620655
"55",0.657003607844123,0.644601087243078,0.883959332541776,0.320072739836341,0.720742256566413,0.928089587804841,0.407755815317752
"56",0.65603498093442,0.637311762146096,0.883717614263955,0.316109028377314,0.73496828332897,0.931607416749898,0.401930660338357
"57",0.655255747354236,0.646039333250476,0.884933204267702,0.318687188637023,0.724282889830214,0.92952934610628,0.415146832955869
"58",0.656025202489325,0.64468147038789,0.884115516546557,0.314040690149177,0.728559491818722,0.933173933954803,0.404550912757737
"59",0.656655447222355,0.649393342452765,0.881948523237922,0.31999683136318,0.724470168058583,0.925739576440992,0.410560780168309
"60",0.657236078275963,0.650503505595186,0.882720380775648,0.317706118189503,0.725214497690233,0.92593940945769,0.413494688481828
"61",0.657305117465596,0.64123188369685,0.88488474659243,0.314774925572889,0.730360228902363,0.926297711073615,0.404608014818728
"62",0.657382287545525,0.652114847140123,0.885700343325425,0.317023021593446,0.72942886034188,0.930127073729762,0.411586318399799
"63",0.65592059044724,0.644526765278601,0.883603467606788,0.314147364276277,0.724897264773692,0.932690634668996,0.407684214101988
"64",0.656606171176681,0.645031335285933,0.884712716484311,0.316268869445659,0.725274309892035,0.931181290980696,0.409051387156528
"65",0.6575703012965,0.647946366458041,0.88310996109605,0.319729434121808,0.727370722713495,0.92733595206946,0.411926634239836
"66",0.655954344723534,0.63925698709888,0.882225334273718,0.317433589537292,0.72509277579168,0.929328779306842,0.408709587787163
"67",0.656504119108222,0.641229147484931,0.879716628532868,0.315720106866122,0.728792187376983,0.930838075695784,0.41474770589541
"68",0.656680160208562,0.65016459938426,0.883646421488342,0.318960834619878,0.723173779995795,0.932803601794534,0.414719276103224
"69",0.657177226795997,0.643722308336254,0.883960924052681,0.318087557003402,0.725984320811793,0.930439327965417,0.413152841004215
"70",0.657141922714681,0.649979391812188,0.882283938912502,0.315550811290871,0.725006948638399,0.935025329063412,0.40378194598868
"71",0.65589504757016,0.643613474749062,0.884675853541197,0.317215390692983,0.727815338932682,0.931778052311602,0.401645672674371
"72",0.657198939278764,0.647032277127791,0.883244198482695,0.318198778456962,0.723182101081197,0.934570584067783,0.407798138764364
"73",0.656898820909322,0.643363202479971,0.883278759310554,0.320010348905052,0.722679844623368,0.92722215764952,0.41691261002194
"74",0.655791501427201,0.652892112184669,0.88396650973309,0.317488861639746,0.72328385692592,0.928673539329633,0.4100765839299
"75",0.656835105375234,0.64973955038975,0.885043804757074,0.314023322730771,0.72443136118465,0.930781126854273,0.414268008405398
"76",0.656764846428981,0.64167397018266,0.885096446365728,0.321204887229842,0.727264195004251,0.926395967452173,0.406316889933956
"77",0.657246575326985,0.646496527430947,0.884457703183981,0.319923564772177,0.731773031257435,0.927250472432333,0.412583305964216
"78",0.656608058917489,0.640014060096045,0.883393120293974,0.312995184094413,0.731024421221522,0.930923644795875,0.409706363477923
"79",0.655925795241067,0.648828329145878,0.883593210532267,0.317004708167634,0.730754779763258,0.928162028901423,0.406658682609156
"80",0.657648607567402,0.648976604461199,0.882636481684101,0.321193206625608,0.723234360177253,0.926367312790362,0.413722496862616
"81",0.657363397918241,0.645782433881603,0.884166994448209,0.31830120393124,0.738775168473531,0.931832305206982,0.411244313328004
"82",0.658152896620134,0.656882428766915,0.885615542565138,0.316422714743216,0.727541049441226,0.926338200727972,0.420017116880108
"83",0.655959486694737,0.645211351213574,0.883346920432422,0.316264554496212,0.723969289370486,0.931151733412719,0.417852401735538
"84",0.656281751143429,0.649539990057733,0.883523681069063,0.31855822717616,0.730882419572124,0.930040673559089,0.405462403802786
"85",0.656261509477787,0.641514136777914,0.883618649966966,0.314802016691449,0.721168792670327,0.920446417208334,0.401421946673479
"86",0.655789731821091,0.648404672406856,0.886015585499205,0.312362122525916,0.721556698442898,0.925939387624209,0.407684296490345
"87",0.656445321270092,0.648111608532579,0.88213522558313,0.316109485594624,0.730090700589046,0.929016493825433,0.404323166881557
"88",0.656668740754775,0.649733006139367,0.886409727706473,0.31866094475243,0.730281650369911,0.929243149021311,0.410333050106418
"89",0.656529178259391,0.647181159187058,0.882480800871252,0.317732122997293,0.727109620525833,0.92807546041558,0.408424725944218
"90",0.657180433605875,0.649767713055151,0.886866610729518,0.31681865644226,0.722462763954381,0.923660523380781,0.404949754196246
"91",0.656545408326479,0.647421672738764,0.884372544080856,0.318672437690109,0.724626966849164,0.927863113278119,0.409222010555958
"92",0.656887725506108,0.638013767421203,0.883121023608769,0.318019781486846,0.719701058565988,0.928361503666961,0.413208814190554
"93",0.657179893948483,0.649844659689208,0.884371996650307,0.318227115629986,0.725841756585197,0.932406053157921,0.406146187421667
"94",0.656602960074846,0.645375703205615,0.879405602486968,0.31774847760624,0.71824170128237,0.923405134882035,0.411301455617984
"95",0.655887181485821,0.65146211609614,0.883909308138361,0.316204881672118,0.730204376140662,0.934341571928155,0.414235177285037
"96",0.656827965564216,0.644366743411428,0.882948839080112,0.319672257334039,0.726842730963343,0.925658763908642,0.41654206562278
"97",0.656342606339824,0.644855074039313,0.882426469600298,0.318056564970297,0.729165277430373,0.929328708912481,0.407199807498185
