"","h2","r_p_random","r_p_lm","r_p_ml","r_a_random","r_a_lm","r_a_ml"
"70",0.664167747384884,0.652420595307251,0.886460752649611,0.316030994034315,0.729478540112695,0.93795436927243,0.413856920436154
"71",0.660802638099844,0.650419167310096,0.887435608075312,0.316174861650663,0.723975436778797,0.93363118002049,0.416218663969159
"72",0.662894013415668,0.650258600563802,0.888668066691414,0.313081580680533,0.727138630025562,0.933621205213221,0.4092753888756
"73",0.66260563505197,0.652527406938784,0.889180593866773,0.315558921473673,0.720373392071206,0.931523669713945,0.411716289495586
"74",0.661704327936836,0.64736835512008,0.888316578744861,0.31378077709085,0.717435470523726,0.932595806885663,0.41076926665824
"75",0.661148617514957,0.643438687477494,0.887324091576983,0.31252855170688,0.723766942738021,0.929865721981772,0.408982377631166
"76",0.661056222286143,0.651666535557471,0.887167851614654,0.317767926183046,0.728164327391129,0.934956666716754,0.414244152715509
"77",0.662177316533084,0.644974856370363,0.888700298100398,0.316914601894772,0.724072279102606,0.933140883653486,0.410162527212449
"78",0.662783167940106,0.645736339248541,0.886815768179039,0.315377184151991,0.728379465712354,0.934507755998629,0.4068589182121
"79",0.661567346875763,0.650059254673304,0.888866966149214,0.312767825974855,0.72362782214039,0.935276794219729,0.414120956556305
"80",0.662991189826039,0.649362996263051,0.885810527378581,0.315017796478781,0.726730781375791,0.934587597690601,0.409517853333965
"81",0.662264150088408,0.648267062200609,0.887706390140009,0.312243103987194,0.717904633237918,0.933396203973952,0.406701864292377
"82",0.662789921645147,0.642264793418039,0.887010582871988,0.313385663223958,0.721799416380695,0.93536265904055,0.416043896054624
"83",0.661805584451839,0.645597217350039,0.886514811969033,0.315674120422956,0.730105666094332,0.93261999403854,0.415789662117565
"84",0.663303954329663,0.645311905974263,0.884590297612039,0.316071678894533,0.725645825638279,0.928352309075575,0.407853185774431
"85",0.663363343197684,0.650451657697009,0.885355254106197,0.317837153885442,0.72476374673383,0.929971697562364,0.409733541281741
"86",0.661964234922384,0.645710017373002,0.887814388514427,0.315376940645405,0.72255861238573,0.931718080450638,0.410832270550881
"87",0.661363887805851,0.645502870746803,0.887404660686653,0.314607194120265,0.724186368569484,0.93239945795923,0.417387157545048
"88",0.663159734104705,0.651242715482972,0.884366701390074,0.315188500184191,0.726022403636325,0.932978224529424,0.40765410744819
"89",0.662339120686016,0.64991098852572,0.88846762632303,0.315861814603921,0.723956298338128,0.936756974420427,0.421498268355052
"90",0.662408025836935,0.651627673469732,0.884257250169357,0.314960010533155,0.725748956690662,0.9310355383535,0.415535886081902
"91",0.662201358131785,0.647471862608407,0.888638551944462,0.315746951803731,0.723245555983997,0.934645766131865,0.410464656776119
"92",0.662214395030088,0.651215144905638,0.886182945078499,0.315408604252572,0.725586557640973,0.936357170738423,0.412366894689157
"93",0.663080121815621,0.644755132808436,0.886616290875945,0.315462118281358,0.723851649703561,0.935903892136628,0.410325376898963
"94",0.660842070160825,0.648801863814729,0.88683324068379,0.314025460253864,0.7264885596996,0.925932528660394,0.416379188771372
"95",0.661554132455885,0.64826276324403,0.89085613139582,0.311680400319773,0.722263836586556,0.934731829796928,0.413053751205132
"96",0.663166590409687,0.648040453405558,0.888186114945537,0.316344406590194,0.723548933108595,0.930965837235159,0.416895636355757
"97",0.662807272758521,0.648834478489506,0.885333483143125,0.31568957773674,0.725387002957556,0.936102983980547,0.415419984590184
"98",0.663112807712832,0.654138250680969,0.88627528859413,0.314932271916065,0.729447855749906,0.933138423345897,0.41469171286366
"99",0.660984430744304,0.647464599543053,0.887114814028633,0.31566366516479,0.721293796811793,0.931569838982459,0.408240468581402
"100",0.662590652658353,0.651840604950575,0.89027395027,0.313383583371446,0.724757334320701,0.932962975870191,0.413068284621399
