"","h2","k","r_p_random","r_p_lm","r_p_ml","r_a_random","r_a_lm","r_a_ml"
"67",0.677011368078955,1.71385542168675,0.624693952494144,0.852081620065989,0.317999227244263,0.713975741348379,0.918622739151759,0.426218143851612
"68",0.660640866434342,1.80118694362018,0.644924605184386,0.879040646386333,0.309769256487109,0.726750146669165,0.915680491707476,0.414185408621425
"69",0.665224661240499,1.75675675675676,0.645502775463575,0.884458412103617,0.304682735444884,0.711871239109328,0.941928416254827,0.414077997623648
"70",0.687861343495524,1.68072289156627,0.637598010803022,0.877109620927433,0.311416907253863,0.708660589200721,0.931958285499203,0.441108971705049
"71",0.655123325173964,1.87164179104478,0.649635559773178,0.876227681153804,0.324430776567917,0.731285500428226,0.924755587806598,0.416794126622381
"72",0.659293211805721,1.8486646884273,0.647112298009743,0.880063600131243,0.32299961441049,0.729892503465884,0.937594562756787,0.414724889821447
"73",0.674537152826464,1.76851851851852,0.637448764091838,0.865607721829388,0.331173190153827,0.72625701796669,0.892476787459354,0.440996242307943
"74",0.667962861150119,1.76595744680851,0.642289504878567,0.875115237466545,0.329309763158155,0.715822576108567,0.910029740665165,0.408771466850335
"75",0.651822950874067,1.8160237388724,0.641033932793948,0.879520009148023,0.31388323171206,0.72178664767491,0.918451854158568,0.410806449423695
"76",0.652329402417564,1.8452380952381,0.635914584096951,0.878872970803236,0.315803881139163,0.723189669887548,0.937522386995817,0.414110005694578
"77",0.660379972589879,1.82647058823529,0.64080854416336,0.885689210229011,0.31561957693107,0.71832829868981,0.927108743693347,0.415925828339021
"78",0.656514663382934,1.80357142857143,0.643334884560975,0.889018607299462,0.30027641332647,0.71311716001185,0.926308929563217,0.405602724133382
"79",0.666672118920014,1.79402985074627,0.648449158441139,0.890655219161761,0.300488221162742,0.701607976049529,0.929723189729163,0.407087994026142
"80",0.666447935155231,1.79289940828402,0.643752117455582,0.883931566644056,0.312812392859135,0.72191073232083,0.923237334529796,0.406536359443372
"81",0.683646315054706,1.77643504531722,0.645443939035579,0.867102227882123,0.337725260834468,0.737271454580432,0.908643815432537,0.465368482188245
"82",0.687145058405542,1.74550898203593,0.639646652173173,0.854655889963614,0.340215454482608,0.729529074671781,0.907064807395139,0.458616488187807
"83",0.661518644252335,1.80654761904762,0.643225700171274,0.888127571755189,0.309173532078232,0.723670780911966,0.93876652099712,0.414256553893186
"84",0.664690013137471,1.81952662721893,0.644089659226946,0.886395641629389,0.311179205645127,0.720671395839284,0.934287744434339,0.406530670196117
"85",0.665304389569877,1.79651162790698,0.6363484718471,0.879221123335091,0.305471791561449,0.714010746471882,0.913976865840346,0.409407287791054
"86",0.67032402439837,1.76435045317221,0.639525623453101,0.885682788009612,0.313099827717929,0.715869976044634,0.929748690086343,0.40690196995914
"87",0.655372629220232,1.82748538011696,0.638262632017508,0.872162493429608,0.318073679383,0.721165884284882,0.920394598993337,0.416308786110065
"88",0.644710383753127,1.94460641399417,0.644920644780745,0.879987388470099,0.321060526541967,0.730819659145095,0.925197831352781,0.411453677102433
"89",0.665489421249095,1.73511904761905,0.628184281497477,0.876611068884077,0.306512680581042,0.709741359581862,0.923892575406195,0.399609806931298
"90",0.66255875913888,1.81764705882353,0.642094399922906,0.877540840403615,0.317298451048047,0.721259098178072,0.925043099358175,0.406991755511086
"91",0.658769277368776,1.8343023255814,0.62859330353144,0.890609086966722,0.312513826452581,0.720196063572575,0.931252667991907,0.412001280044309
"92",0.653774971794097,1.82621951219512,0.649305707656828,0.888995880010491,0.317429661400401,0.710978913075255,0.926231238720336,0.404572064219862
"93",0.665137611853864,1.77643504531722,0.641917226880027,0.872200050561452,0.325959427119112,0.718264937543415,0.915955468163889,0.428857401542548
"94",0.659238256589889,1.81924198250729,0.640149011713521,0.884303111510109,0.311789141817892,0.721868101811951,0.932576328665741,0.413940841302152
"95",0.663195705761617,1.8048048048048,0.646118249981236,0.885101468712958,0.31235802160917,0.709112150553287,0.908336574018305,0.411947802703383
"96",0.692058709102503,1.72537313432836,0.640143596355713,0.86717197743251,0.327047296143498,0.728268295355554,0.90941270031282,0.445390431806604
"97",0.658376295927153,1.82779456193353,0.634364959391692,0.858887967891554,0.338791722723216,0.741078710718621,0.92426630594345,0.448288249839075
"98",0.665633600470296,1.80120481927711,0.646139293118999,0.87021017053504,0.33349345157739,0.723415416165889,0.92698297443934,0.412311618296349
"99",0.672700429554181,1.71044776119403,0.639462692193268,0.887046547532297,0.303139370784664,0.709668646386973,0.937220758196071,0.390269385728002
"100",0.669218368277883,1.74474474474474,0.635922970553047,0.887157642420477,0.305046498718862,0.719125466613081,0.932991701364904,0.416994241103248
