"","h2","k","r_p_random","r_p_lm","r_p_ml","r_a_random","r_a_lm","r_a_ml"
"39",0.654462381569098,1.85597826086957,0.606731191057383,0.840665140549041,0.305359488020852,0.688580059684244,0.880159170064513,0.380512704863961
"40",0.652263215504329,1.88829787234043,0.623771564922015,0.868977932519646,0.312409761419479,0.710074987170887,0.915670763455533,0.399335327709711
"41",0.650037735936471,1.912,0.629236391429971,0.863207096461214,0.311792954593618,0.704119810619838,0.904848545135087,0.390752971121164
"42",0.65148120479269,1.91534391534392,0.637727206239033,0.882265914085536,0.314309872718358,0.712164993935411,0.91806608580197,0.406660643597387
"43",0.653000069509486,1.9047619047619,0.636298783756511,0.880131236293678,0.317651792506078,0.723279280769632,0.920215282360787,0.404959194469939
"44",0.651701641482025,1.89008042895442,0.630098258913407,0.856425380720259,0.30965695429977,0.697491681146728,0.905893101797082,0.394319232204736
"45",0.65192038797083,1.92105263157895,0.650740371531697,0.884385983210237,0.321674274265028,0.734822906654967,0.92972286707359,0.414531108050891
"46",0.650903881783939,1.92838196286472,0.632524061156356,0.872454490846105,0.315924729905036,0.713635449430498,0.921006275326103,0.40395919932498
"47",0.652510438852796,1.91842105263158,0.649843750083178,0.883101492482155,0.325464022100019,0.727496961017991,0.93058896536293,0.413665356150864
"48",0.651080184999605,1.93403693931398,0.648983735628211,0.881928278717712,0.319956671079499,0.723927801272465,0.928469298653685,0.405182899463999
"49",0.65414724315529,1.89627659574468,0.627602963869852,0.861095032878787,0.314168625881441,0.708366634677569,0.894559111835511,0.409784756313766
"50",0.65097716463335,1.92894736842105,0.644022380468403,0.885129957830467,0.320198901751607,0.726043794500243,0.926200534675516,0.4111580372562
"51",0.649722910782521,1.91511936339523,0.641376160578267,0.877518215681978,0.310733946868787,0.720017595972106,0.921060092228327,0.389095072082509
"52",0.650233768867451,1.90133333333333,0.627927600876069,0.867231407530327,0.306100848294063,0.707930425845756,0.911388141693244,0.393065219904931
"53",0.653638977721943,1.88328912466844,0.642932115749979,0.868524000348572,0.316966051142395,0.717795571245898,0.923567559212474,0.414797228204083
"54",0.650863645815142,1.91269841269841,0.646932875693101,0.87868312919996,0.312226293764237,0.71675362000614,0.928536622730129,0.406022084069957
"55",0.651773392853755,1.9155672823219,0.639927111172187,0.883848648421194,0.32073096768401,0.719274838460598,0.923078043624745,0.405262242570217
"56",0.654571104822519,1.88203753351206,0.619074280351339,0.852545010031097,0.314556370867603,0.703216424381469,0.896370849766731,0.396438572798057
"57",0.651578900320395,1.9287598944591,0.648904835622683,0.884517404458725,0.319757461743624,0.732636384648092,0.925350034844488,0.40788938606067
"58",0.651216333979662,1.92838196286472,0.6376793067932,0.874336166552787,0.315449728384923,0.719418793125147,0.915991145850309,0.399272211211203
"59",0.653427694322943,1.8903743315508,0.622493389681168,0.862692755709253,0.312365739309227,0.712144811658101,0.901968077269791,0.394811707528737
"60",0.650943998118345,1.92857142857143,0.63838007533446,0.877485451447724,0.317375394813289,0.712925526857051,0.921336028050447,0.40348614223263
"61",0.651389561699208,1.92328042328042,0.639887108860017,0.877204419342428,0.313460766115901,0.720859926196039,0.920827229345197,0.401399657772431
"62",0.650474739061712,1.91798941798942,0.637347462672409,0.880427765655274,0.31270502217793,0.718625021950534,0.928843931856518,0.401259925117308
"63",0.652637847128456,1.90501319261214,0.638154588172951,0.882593919371714,0.313605514825465,0.719380333909154,0.923380877004916,0.409262543887091
"64",0.653058432876884,1.87667560321716,0.616651505304618,0.851852695785095,0.312258864602906,0.7082547643499,0.8972667770703,0.395483431977792
"65",0.652785119954187,1.88031914893617,0.627749095421898,0.866828097004047,0.312966011302775,0.713108120018314,0.903252804408783,0.399215781160814
"66",0.654545238514428,1.85790884718499,0.620549536746001,0.856651190529107,0.306628407475764,0.698812734527403,0.89408619906786,0.390871266684293
"67",0.652050441127987,1.89920424403183,0.630794108645078,0.876365899070826,0.305148683297021,0.707483745996383,0.915604468171839,0.395571142500398
"68",0.651829532506506,1.90981432360743,0.62900171193416,0.872829154195381,0.316135032442059,0.714208849278735,0.919416166350626,0.396365006069348
"69",0.651274971318031,1.93421052631579,0.644607716926787,0.882757047973216,0.321306807048119,0.729530877388866,0.926888266863857,0.404889173981171
"70",0.651445267059327,1.91292875989446,0.63894799863041,0.883101409910985,0.318476482873676,0.723456052447491,0.919500298312494,0.41063552762879
"71",0.651816307579523,1.9023746701847,0.640792912997627,0.880413587158217,0.316114491912768,0.717627349727603,0.923917839051706,0.409710188296362
"72",0.650384569332306,1.92307692307692,0.638668381979083,0.878919995152128,0.313657185268634,0.714499630871123,0.923924818053882,0.3967829738624
"73",0.651695474427129,1.91511936339523,0.64071543862734,0.871858388477949,0.315628173208532,0.711214225885654,0.920949559471251,0.411601119791199
"74",0.651529550334689,1.89124668435013,0.637217757210123,0.880043275842459,0.309827399314766,0.719938848518266,0.922522636808385,0.384049991863943
"75",0.651023075272046,1.91820580474934,0.638114291583061,0.883941262409159,0.315609827758677,0.718520304656613,0.923886979254338,0.402157788544106
"76",0.653701374032184,1.90716180371353,0.634446105529868,0.869714217704406,0.312834010224778,0.70963151243726,0.908035962945765,0.411560983754981
"77",0.653245595941874,1.8968253968254,0.633566008383501,0.879175817922356,0.31669149530307,0.718764349050908,0.922067283102354,0.401168135990367
"78",0.651568178419555,1.92553191489362,0.634089304275331,0.863011574017097,0.315060332740413,0.707135940833761,0.905623029407901,0.399466372397389
"79",0.650193251126053,1.93633952254642,0.644198655298716,0.874625338543163,0.316475604360497,0.711277742297071,0.921238030199451,0.414156580813389
"80",0.654448461347329,1.9021164021164,0.639484974507593,0.876708598280507,0.317431292231492,0.716198517372825,0.912756726314326,0.403068344654823
"81",0.653116083795354,1.91511936339523,0.636299923443351,0.872187181007267,0.313867761507134,0.718825977060963,0.910960844153228,0.406377150571235
"82",0.650869379870203,1.92063492063492,0.638507047392223,0.883606922610268,0.315232050537874,0.717968997770293,0.925230520865375,0.407973928760315
"83",0.654203887826899,1.89095744680851,0.625318099687335,0.861021520940894,0.310644290014926,0.713555504629127,0.89984274988527,0.402501011964679
"84",0.651437356770287,1.92572944297082,0.630851548612698,0.870848095365546,0.315280992016705,0.711329400104256,0.906841763227779,0.406605482802644
"85",0.652340354352421,1.91511936339523,0.631558516231126,0.870615103140091,0.313907741930685,0.7167111846766,0.911498619995196,0.413262490149809
"86",0.652489728395953,1.90789473684211,0.651031242609605,0.886530803122817,0.317433803024822,0.719646934339434,0.925067728360452,0.405545765126422
"87",0.652655776573921,1.90501319261214,0.645888058090441,0.883652498527065,0.31656169023649,0.716862490067502,0.92358990738063,0.406098121505787
